system:index,District,History,Latitude,Longitude,Material_Involved,Movement_Type,NH_SH_Location,SlNo,Slide_Name,Slide_No,State,slope_deg,.geo
000000000000000033d4,East Sikkim,,27.261499404907227,88.788778,Debris,Slide,SH,26423,,SKM/NS/78A15/2017/164,Sikkim,48,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033af,East Sikkim,,27.253528,88.786111,Debris,Slide,SH,26387,,SKM/NS/78A15/2017/165,Sikkim,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033a8,South Sikkim,,27.25141716003418,88.3844985961914,Debris,Slide,Ben village Road,26381,,SKM/SS/78A07/2015/190,Sikkim,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033b8,South Sikkim,,27.255389,88.388944,Debris,Slide,Ben village Road,26396,,SKM/SS/78A07/2015/191,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033b5,South Sikkim,,27.25491714477539,88.390889,Debris,Slide,Ben village Road,26393,,SKM/SS/78A07/2015/192,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033b6,South Sikkim,,27.25516700744629,88.396944,Debris,Slide,Ben village Road,26394,,SKM/SS/78A07/2015/193,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000341f,South Sikkim,,27.306861,88.368444,Debris,Slide,Sangmo village Road,26497,,SKM/SS/78A07/2015/283,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000341a,South Sikkim,,27.302861,88.373944,Debris,Slide,Sangmo village Road,26492,,SKM/SS/78A07/2015/284,Sikkim,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033ec,South Sikkim,,27.273082733154297,88.389528,Debris,Slide,Sangmo village Road,26447,,SKM/SS/78A07/2015/285,Sikkim,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033eb,South Sikkim,,27.272056,88.394139,Debris,Slide,Gangla village Road,26446,,SKM/SS/78A07/2015/286,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033ee,South Sikkim,,27.273861,88.398722,Debris,Slide,Gangla village Road,26449,,SKM/SS/78A07/2015/287,Sikkim,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033f2,South Sikkim,,27.276166915893555,88.398722,Debris,Slide,Gangla village Road,26453,,SKM/SS/78A07/2015/288,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033d0,South Sikkim,,27.260000228881836,88.381361,Debris,Slide,Gangla village Road,26419,,SKM/SS/78A07/2015/289,Sikkim,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033d9,South Sikkim,,27.263194,88.377139,Debris,Slide,Gangla village Road,26428,,SKM/SS/78A07/2015/290,Sikkim,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003405,South Sikkim,,27.284250259399414,88.37005615234375,Debris,Slide,Gangla village Road,26471,,SKM/SS/78A07/2015/291,Sikkim,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003409,South Sikkim,,27.287194,88.369444,Debris,Slide,Gangla village Road,26475,,SKM/SS/78A07/2015/292,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032a4,South Sikkim,,27.149722,88.348333,Debris,Slide,Melli-Jorethang Road,26125,,SKM/SS/78A07/2015/326,Sikkim,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033c4,South Sikkim,,27.257417,88.418889,Debris,Slide,,26407,,SKM/SS/78A07/2015/327,Sikkim,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033cc,South Sikkim,,27.259305953979492,88.423028,Debris,Slide,,26415,,SKM/SS/78A07/2015/328,Sikkim,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033d7,South Sikkim,,27.262056350708008,88.43049621582031,Debris,Slide,,26426,,SKM/SS/78A07/2015/329,Sikkim,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033e6,South Sikkim,,27.270055770874023,88.430139,Debris,Slide,Robang-Tarku Road,26441,,SKM/SS/78A07/2015/330,Sikkim,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033ea,South Sikkim,,27.271583,88.430389,Debris,Slide,Robang-Tarku Road,26445,,SKM/SS/78A07/2015/331,Sikkim,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033f3,South Sikkim,,27.279889,88.436472,Debris,Slide,Robang-Tarku Road,26454,,SKM/SS/78A07/2015/332,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000341b,South Sikkim,,27.303083419799805,88.433167,Debris,Slide,Robang-Tarku Road,26493,,SKM/SS/78A07/2015/333,Sikkim,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000033fb,South Sikkim,,27.281999588012695,88.415028,Debris,Slide,Robang-Tarku Road,26462,,SKM/SS/78A07/2015/334,Sikkim,45,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003417,South Sikkim,,27.297139,88.388472,Debris,Slide,Robang-Tarku Road,26489,,SKM/SS/78A07/2015/335,Sikkim,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000341e,South Sikkim,,27.306806,88.375194,Debris,Slide,Robang-Tarku Road,26496,,SKM/SS/78A07/2015/336,Sikkim,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003420,South Sikkim,,27.311667,88.418611,Debris,Subsidence,Lingmo village Road,26498,,SKM/SS/78A07/2015/337,Sikkim,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003418,South Sikkim,,27.29974937438965,88.419778,Debris,Slide,Lingmo village Road,26490,,SKM/SS/78A07/2015/338,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003439,South Sikkim,,27.330917358398438,88.450528,Debris,Slide,Lingmo village Road,26522,,SKM/SS/78A07/2015/339,Sikkim,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003424,South Sikkim,,27.314694,88.417917,Debris,Subsidence,Lingmo village Road,26502,,SKM/SS/78A07/2015/340,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003453,South Sikkim,,27.36977767944336,88.456833,Debris,Slide,Lingmo village Road,26548,,SKM/SS/78A07/2015/341,Sikkim,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000344c,South Sikkim,,27.366944,88.449806,Debris,Slide,Lingmo village Road,26541,,SKM/SS/78A07/2015/342,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ae,South Sikkim,,27.153528213500977,88.494389,Debris,Slide,Namchi-Namthang Road,26135,,SKM/SS/78A08/2015/175,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032b2,South Sikkim,,27.154889,88.493194,Debris,Slide,Namchi-Namthang Road,26139,,SKM/SS/78A08/2015/176,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032c1,South Sikkim,,27.158111,88.491722,Debris,Slide,Namchi-Namthang Road,26154,,SKM/SS/78A08/2015/177,Sikkim,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ec,South Sikkim,,27.165586471557617,88.488511,Debris,Slide,Namchi-Namthang Road,26197,,SKM/SS/78A08/2015/178,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032de,South Sikkim,,27.162781,88.484864,Debris,Slide,Namchi-Namthang Road,26183,,SKM/SS/78A08/2015/179,Sikkim,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032eb,South Sikkim,,27.165528,88.496556,Debris,Slide,Namchi-Namthang Road,26196,,SKM/SS/78A08/2015/180,Sikkim,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003304,South Sikkim,,27.174388885498047,88.452028,Debris,Slide,Namchi-Namthang Road,26220,,SKM/SS/78A08/2015/182,Sikkim,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ed,South Sikkim,,27.16583251953125,88.436667,Debris,Slide,Namchi-Namthang Road,26198,,SKM/SS/78A08/2015/183,Sikkim,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003374,South Sikkim,,27.232639,88.378417,Debris,Slide,Temi village Road,26332,Chemchey,SKM/SS/78A08/2015/184,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003371,South Sikkim,,27.229417,88.378444,Debris,Slide,Temi village Road,26329,,SKM/SS/78A08/2015/185,Sikkim,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000336a,South Sikkim,,27.225083,88.373333,Debris,Slide,Temi village Road,26322,,SKM/SS/78A08/2015/186,Sikkim,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003369,South Sikkim,,27.224778,88.372083,Debris,Slide,Temi village Road,26321,,SKM/SS/78A08/2015/187,Sikkim,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003365,South Sikkim,,27.221500396728516,88.370667,Debris,Slide,Temi village Road,26317,,SKM/SS/78A08/2015/188,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003364,South Sikkim,,27.221444,88.376167,Debris,Slide,Temi village Road,26316,,SKM/SS/78A08/2015/189,Sikkim,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003363,South Sikkim,,27.220972061157227,88.397639,Debris,Slide,Namchi-Damthang Road,26315,,SKM/SS/78A08/2015/194,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000334e,South Sikkim,,27.21525001525879,88.402278,Debris,Slide,Namchi-Damthang Road,26294,,SKM/SS/78A08/2015/195,Sikkim,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003347,South Sikkim,,27.212583,88.399333,Debris,Slide,Namchi-Damthang Road,26287,,SKM/SS/78A08/2015/196,Sikkim,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000331b,South Sikkim,,27.18922233581543,88.391056,Debris,Slide,Namchi-Damthang Road,26243,,SKM/SS/78A08/2015/197,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032f5,South Sikkim,,27.169471740722656,88.363778,Debris,Slide,Namchi-Damthang Road,26206,,SKM/SS/78A08/2015/198,Sikkim,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003362,South Sikkim,,27.220916748046875,88.385083,Debris,Slide,Kholaghari village Road,26314,,SKM/SS/78A08/2015/199,Sikkim,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003357,South Sikkim,,27.219444274902344,88.391111,Debris,Slide,Kholaghari village Road,26303,,SKM/SS/78A08/2015/200,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003366,South Sikkim,,27.221778,88.390861,Debris,Slide,Kholaghari village Road,26318,,SKM/SS/78A08/2015/201,Sikkim,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003348,South Sikkim,,27.212749481201172,88.391444,Debris,Slide,Kholaghari village Road,26288,,SKM/SS/78A08/2015/202,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000334b,South Sikkim,,27.214639,88.392417,Debris,Slide,Kholaghari village Road,26291,,SKM/SS/78A08/2015/203,Sikkim,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000334d,South Sikkim,,27.215056,88.393306,Debris,Slide,Kholaghari village Road,26293,,SKM/SS/78A08/2015/205,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003324,South Sikkim,,27.194333,88.388889,Debris,Slide,Kholaghari village Road,26252,,SKM/SS/78A08/2015/206,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003328,South Sikkim,,27.195722,88.387472,Debris,Slide,Kholaghari village Road,26256,,SKM/SS/78A08/2015/207,Sikkim,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003334,South Sikkim,,27.202417373657227,88.391583,Debris,Slide,Kholaghari village Road,26268,,SKM/SS/78A08/2015/209,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ff,South Sikkim,,27.172332763671875,88.381444,Debris,Slide,Namchi-Namthang Road,26215,,SKM/SS/78A08/2015/210,Sikkim,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032f3,South Sikkim,,27.168167114257812,88.384556,Debris,Slide,Namchi-Namthang Road,26204,,SKM/SS/78A08/2015/211,Sikkim,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ef,South Sikkim,,27.166528,88.401333,Debris,Slide,Namchi-Namthang Road,26200,,SKM/SS/78A08/2015/213,Sikkim,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032ab,South Sikkim,,27.153083,88.41205596923828,Debris,Slide,Sadam-Bhajyang Road,26132,,SKM/SS/78A08/2015/215,Sikkim,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000328d,South Sikkim,,27.130056381225586,88.412944,Debris,Slide,Sadam-Bhajyang Road,26102,,SKM/SS/78A08/2015/216,Sikkim,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003296,South Sikkim,,27.134389,88.40425109863281,Debris,Slide,Sadam-Bhajyang Road,26111,,SKM/SS/78A08/2015/218,Sikkim,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003299,South Sikkim,,27.137694,88.401556,Debris,Slide,Sadam-Bhajyang Road,26114,,SKM/SS/78A08/2015/219,Sikkim,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003297,South Sikkim,,27.135833,88.391111,Debris,Slide,Sadam-Bhajyang Road,26112,,SKM/SS/78A08/2015/220,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003293,South Sikkim,,27.13372230529785,88.390833,Debris,Slide,Sadam-Bhajyang Road,26108,,SKM/SS/78A08/2015/222,Sikkim,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003290,South Sikkim,,27.131528,88.384417,Debris,Slide,Sadam-Bhajyang Road,26105,,SKM/SS/78A08/2015/223,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000328f,South Sikkim,,27.131444,88.38600158691406,Debris,Slide,Namchi-Palum Road,26104,,SKM/SS/78A08/2015/224,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003282,South Sikkim,,27.126306,88.378667,Debris,Slide,Namchi-Palum Road,26091,,SKM/SS/78A08/2015/226,Sikkim,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003295,South Sikkim,,27.134305953979492,88.370528,Debris,Slide,Namchi-Palum Road,26110,,SKM/SS/78A08/2015/227,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000329b,South Sikkim,,27.140889,88.368222,Debris,Slide,Namchi-Palum Road,26116,,SKM/SS/78A08/2015/229,Sikkim,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000329f,South Sikkim,,27.143556,88.373083,Debris,Slide,Namchi-Palum Road,26120,,SKM/SS/78A08/2015/231,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032b4,South Sikkim,,27.155305862426758,88.390278,Debris,Slide,Namchi-Palum Road,26141,,SKM/SS/78A08/2015/233,Sikkim,43,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003378,South Sikkim,,27.233667373657227,88.348389,Debris,Slide,Tinktam-Rheyong Road,26336,,SKM/SS/78A08/2015/235,Sikkim,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003386,South Sikkim,,27.237889,88.346444,Debris,Slide,Tinktam-Rheyong Road,26349,,SKM/SS/78A08/2015/236,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003396,South Sikkim,,27.242917,88.354417,Debris,Slide,Tinktam-Rheyong Road,26363,,SKM/SS/78A08/2015/237,Sikkim,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003398,South Sikkim,,27.244056,88.348056,Debris,Slide,Tinktam-Rheyong Road,26365,,SKM/SS/78A08/2015/239,Sikkim,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326c,South Sikkim,,27.102944,88.404667,Debris,Subsidence,Pachekhani-Melli Road,26069,,SKM/SS/78A08/2015/240,Sikkim,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326d,South Sikkim,,27.103111267089844,88.402722,Debris,Slide,Pachekhani-Melli Road,26070,,SKM/SS/78A08/2015/241,Sikkim,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326a,South Sikkim,,27.102500915527344,88.400778,Debris,Slide,Pachekhani-Melli Road,26067,,SKM/SS/78A08/2015/242,Sikkim,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003267,South Sikkim,,27.101111,88.403333,Debris,Slide,Pachekhani-Melli Road,26064,,SKM/SS/78A08/2015/243,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003266,South Sikkim,,27.101083,88.400417,Debris,Slide,Pachekhani-Melli Road,26063,,SKM/SS/78A08/2015/244,Sikkim,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003264,South Sikkim,,27.098417282104492,88.400167,Debris,Slide,Pachekhani-Melli Road,26061,,SKM/SS/78A08/2015/245,Sikkim,19,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326b,South Sikkim,,27.102639,88.394639,Debris,Slide,Pachekhani-Melli Road,26068,,SKM/SS/78A08/2015/246,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003268,South Sikkim,,27.101194381713867,88.394611,Debris,Slide,Pachekhani-Melli Road,26065,,SKM/SS/78A08/2015/247,Sikkim,30,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003262,South Sikkim,,27.096444,88.433375,Debris,Slide,Pachekhani-Melli Road,26059,,SKM/SS/78A08/2015/248,Sikkim,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326e,South Sikkim,,27.105972290039062,88.444556,Debris,Subsidence,Pachekhani-Melli Road,26071,,SKM/SS/78A08/2015/250,Sikkim,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000326f,South Sikkim,,27.106694,88.449389,Debris,Slide,Pachekhani-Melli Road,26072,,SKM/SS/78A08/2015/251,Sikkim,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003269,South Sikkim,,27.101999282836914,88.458667,Debris,Slide,Pachekhani-Melli Road,26066,,SKM/SS/78A08/2015/252,Sikkim,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003261,South Sikkim,,27.093278,88.457444,Debris,Slide,Pachekhani-Melli Road,26058,,SKM/SS/78A08/2015/253,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000325c,South Sikkim,,27.084222,88.446083,Debris,Slide,Melli-Sumbuk Road,26053,,SKM/SS/78A08/2015/254,Sikkim,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000325d,South Sikkim,,27.084722,88.443833,Debris,Slide,Melli-Sumbuk Road,26054,,SKM/SS/78A08/2015/255,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000325b,South Sikkim,,27.08275032043457,88.434778,Debris,Slide,Melli-Sumbuk Road,26052,,SKM/SS/78A08/2015/256,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000325e,South Sikkim,,27.08766746520996,88.416528,Debris,Slide,Melli-Sumbuk Road,26055,,SKM/SS/78A08/2015/257,Sikkim,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000325f,South Sikkim,,27.090083,88.413139,Debris,Slide,Melli-Sumbuk Road,26056,,SKM/SS/78A08/2015/258,Sikkim,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003260,South Sikkim,,27.090944290161133,88.406833,Debris,Slide,Melli-Sumbuk Road,26057,,SKM/SS/78A08/2015/259,Sikkim,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003263,South Sikkim,,27.097833,88.37850189208984,Debris,Slide,Melli-Sumbuk Road,26060,,SKM/SS/78A08/2015/260,Sikkim,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003265,South Sikkim,,27.101083,88.36150360107422,Debris,Slide,Melli-Sumbuk Road,26062,,SKM/SS/78A08/2015/261,Sikkim,47,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003271,South Sikkim,,27.107417,88.363139,Debris,Slide,Melli-Sumbuk Road,26074,,SKM/SS/78A08/2015/262,Sikkim,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032d3,South Sikkim,,27.160194396972656,88.415056,Debris,Slide,Namchi-Namthang Road,26172,,SKM/SS/78A08/2015/272,Sikkim,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032bf,South Sikkim,,27.158000946044922,88.347972,Debris,Slide,Namchi-Namthang Road,26152,,SKM/SS/78A08/2015/273,Sikkim,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032d8,South Sikkim,,27.16144371032715,88.410556,Debris,Slide,Namchi-Namthang Road,26177,,SKM/SS/78A08/2015/274,Sikkim,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032c7,South Sikkim,,27.158416748046875,88.420139,Debris,Slide,Namchi-Namthang Road,26160,,SKM/SS/78A08/2015/276,Sikkim,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032d1,South Sikkim,,27.160056,88.423028,Debris,Slide,Namchi-Namthang Road,26170,,SKM/SS/78A08/2015/277,Sikkim,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032c9,South Sikkim,,27.158944,88.427111,Debris,Slide,Namchi-Namthang Road,26162,,SKM/SS/78A08/2015/278,Sikkim,40,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032b5,South Sikkim,,27.15625,88.430722,Debris,Slide,Namchi-Namthang Road,26142,,SKM/SS/78A08/2015/279,Sikkim,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032f6,South Sikkim,,27.169583,88.462361,Debris,Slide,Namchi-Namthang Road,26207,,SKM/SS/78A08/2015/280,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032e2,South Sikkim,,27.163861,88.462306,Debris,Slide,Namchi-Namthang Road,26187,,SKM/SS/78A08/2015/281,Sikkim,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032e0,South Sikkim,,27.163556,88.458833,Debris,Slide,Namchi-Namthang Road,26185,,SKM/SS/78A08/2015/282,Sikkim,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003313,South Sikkim,,27.18174934387207,88.395778,Debris,Slide,Namchi-Jorthang Road,26235,,SKM/SS/78A08/2015/298,Sikkim,44,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003308,South Sikkim,,27.176944,88.402056,Debris,Slide,Namchi-Jorthang Road,26224,,SKM/SS/78A08/2015/299,Sikkim,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003306,South Sikkim,,27.175778,88.402417,Debris,Slide,Namchi-Jorthang Road,26222,,SKM/SS/78A08/2015/300,Sikkim,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032f4,South Sikkim,,27.169028,88.486333,Debris,Slide,,26205,,SKM/SS/78A08/2015/302,Sikkim,36,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000032f0,South Sikkim,,27.166611,88.417528,Debris,Slide,Perbing-Chuba Road,26201,,SKM/SS/78A08/2015/304,Sikkim,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003307,South Sikkim,,27.176000595092773,88.429556,Debris,Slide,Perbing-Chuba Road,26223,,SKM/SS/78A08/2015/305,Sikkim,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
