system:index,aspect_deg,clay_surface_pct,elevation_m,label,lulc_class,sample_id,sample_type,slope_deg,state,.geo
0000000000000000200b_0,258,30,989,0,10,8204,background,22,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.08586593711317,22.590652281251337]}"
0000000000000000200c_0,219,27,61,0,30,8205,background,5,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7549265864435,24.259093258446526]}"
0000000000000000200d_0,100,30,495,0,10,8206,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.07643362662992,22.80220553066148]}"
0000000000000000200e_0,242,32,1044,0,10,8207,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.23462694816334,23.721721055486228]}"
0000000000000000200f_0,331,27,92,0,10,8208,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.72797712791993,24.08553874555463]}"
00000000000000002010_0,123,32,938,0,10,8209,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.4242567303591,23.547358058838626]}"
00000000000000002011_0,277,32,865,0,30,8210,background,16,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.97240871672886,23.40722087451598]}"
00000000000000002012_0,30,31,437,0,10,8211,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.43853994337661,23.433900838454328]}"
00000000000000002013_0,199,30,1011,0,10,8212,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9495016769838,22.745072678591484]}"
00000000000000002014_0,198,31,536,0,10,8213,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.81098146017257,22.60143206466077]}"
00000000000000002015_0,118,33,789,0,10,8214,background,26,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.12063073860861,22.579064014086192]}"
00000000000000002016_0,0,32,166,0,10,8215,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.90799951085751,21.977821594425002]}"
00000000000000002017_0,328,23,199,0,10,8216,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.46710636941162,23.37299506219103]}"
00000000000000002018_0,340,31,681,0,10,8217,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.01013795866186,23.284870332818905]}"
00000000000000002019_0,333,30,403,0,10,8218,background,21,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.71746683909572,22.593347227103692]}"
0000000000000000201a_0,36,32,322,0,10,8219,background,3,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.13680041372271,22.604396505098364]}"
0000000000000000201b_0,323,31,736,0,30,8220,background,15,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.9155453592441,23.306968888808242]}"
0000000000000000201c_0,315,29,1536,0,10,8221,background,30,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.23893886152712,23.787477734283776]}"
0000000000000000201d_0,34,28,131,0,10,8222,background,9,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.32184878796949,23.940820153282978]}"
0000000000000000201e_0,21,34,498,0,10,8223,background,22,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.7549265864435,22.608169429291664]}"
0000000000000000201f_0,237,29,431,0,10,8224,background,30,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.4156329036316,23.674020513899478]}"
00000000000000002020_0,275,27,228,0,10,8225,background,11,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.44231286756991,23.981244341068354]}"
00000000000000002021_0,90,29,435,0,10,8226,background,17,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.17506864482624,22.43569289474072]}"
00000000000000002022_0,69,32,410,0,10,8227,background,8,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.4571350697579,23.64141166908594]}"
00000000000000002023_0,65,33,1056,0,10,8228,background,19,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.18018904194571,22.267797768138777]}"
00000000000000002024_0,78,31,572,0,10,8229,background,18,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84709373459418,23.202404989736728]}"
00000000000000002025_0,65,26,269,0,10,8230,background,23,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.49702026837281,23.61446221056236]}"
00000000000000002026_0,67,31,1292,0,10,8231,background,26,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.00367008861622,21.998572677488163]}"
00000000000000002027_0,49,27,100,0,10,8232,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.54768525039714,24.041072138990714]}"
00000000000000002028_0,252,27,98,0,10,8233,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.47842514199152,23.063076289169793]}"
00000000000000002029_0,65,28,121,0,10,8234,background,4,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.32589120674805,23.99094614613685]}"
0000000000000000202a_0,239,27,220,0,10,8235,background,7,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.46414192897402,23.433361849283862]}"
0000000000000000202b_0,124,32,122,0,10,8236,background,21,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.91689283217028,22.025791630596984]}"
0000000000000000202c_0,60,27,284,0,10,8237,background,16,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.29489932944591,23.780740369652875]}"
0000000000000000202d_0,182,33,886,0,10,8238,background,24,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.95785600912615,23.30265697544447]}"
0000000000000000202e_0,192,33,593,0,10,8239,background,27,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.87512117145872,22.24812466341656]}"
0000000000000000202f_0,289,28,537,0,10,8240,background,14,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.6802765863332,24.116530622856757]}"
00000000000000002030_0,61,32,1272,0,10,8241,background,17,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.39147279677064,23.642759142012117]}"
00000000000000002031_0,175,32,635,0,10,8242,background,22,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.84251232664519,23.185157336281634]}"
00000000000000002032_0,257,30,351,0,10,8243,background,29,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.43665348127996,23.306160405052537]}"
00000000000000002033_0,357,30,258,0,10,8244,background,20,mizoram,"{""geodesic"":false,""type"":""Point"",""coordinates"":[92.77109626155766,22.59119127042181]}"
00000000000000002034_0,151,31,721,0,10,8245,background,27,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.94645655358153,25.961760047966663]}"
00000000000000002035_0,169,31,747,0,10,8246,background,16,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.64489211270256,25.66989741215623]}"
00000000000000002036_0,126,31,410,0,10,8247,background,6,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.42569860909555,25.51278206896373]}"
00000000000000002037_0,180,32,401,0,40,8248,background,4,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.71307424276728,26.43634001256701]}"
00000000000000002038_0,256,30,1452,0,10,8249,background,27,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.64210276103995,25.443791455143348]}"
00000000000000002039_0,317,29,1685,0,10,8250,background,23,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.02353200495895,26.304557160386672]}"
0000000000000000203a_0,134,32,1486,0,10,8251,background,37,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.91142225750087,25.986823044393596]}"
0000000000000000203b_0,270,32,586,0,10,8252,background,1,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.760774784354,26.744102828906357]}"
0000000000000000203c_0,195,30,433,0,10,8253,background,19,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.45722947556817,25.544043440851084]}"
0000000000000000203d_0,96,30,746,0,10,8254,background,17,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.64758705855496,25.675017809275715]}"
0000000000000000203e_0,102,30,744,0,10,8255,background,25,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.82653146315158,26.588604453225265]}"
0000000000000000203f_0,262,28,1861,0,10,8256,background,13,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.72196756408005,25.503888747650947]}"
00000000000000002040_0,22,28,1013,0,10,8257,background,18,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.71280474818201,26.2964723228296]}"
00000000000000002041_0,53,28,1066,0,10,8258,background,43,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.53699987279799,25.43597611217151]}"
00000000000000002042_0,39,30,1629,0,10,8259,background,16,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.00412839482198,26.51530192604111]}"
00000000000000002043_0,317,33,670,0,10,8260,background,16,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.34656160684648,26.208886582627947]}"
00000000000000002044_0,255,29,1398,0,10,8261,background,29,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.11273471267202,26.3183013842337]}"
00000000000000002045_0,323,31,983,0,10,8262,background,34,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.74083218504654,26.419092359111914]}"
00000000000000002046_0,351,28,1604,0,10,8263,background,35,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.99739103019107,25.946129362022987]}"
00000000000000002047_0,270,26,2382,0,10,8264,background,31,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.02703543456704,25.807070156041284]}"
00000000000000002048_0,73,31,847,0,10,8265,background,6,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.96532117454802,25.96122105879619]}"
00000000000000002049_0,36,33,470,0,10,8266,background,10,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.40952893398145,25.528143260322175]}"
0000000000000000204a_0,76,30,225,0,10,8267,background,7,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.50277406047303,25.658039650405854]}"
0000000000000000204b_0,19,28,443,0,10,8268,background,21,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.44860564884061,25.572879361471323]}"
0000000000000000204c_0,66,33,372,0,10,8269,background,5,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.21801268968898,26.46544542777248]}"
0000000000000000204d_0,36,26,169,0,10,8270,background,12,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.1461520412413,26.98449199893674]}"
0000000000000000204e_0,349,29,1018,0,10,8271,background,29,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.96478218537754,26.036140553491762]}"
0000000000000000204f_0,15,28,950,0,10,8272,background,19,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.5229861543657,25.422231888324482]}"
00000000000000002050_0,211,31,284,0,10,8273,background,12,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.89740853906858,26.7594640202648]}"
00000000000000002051_0,280,26,1644,0,10,8274,background,29,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.90468489286997,25.70493170823689]}"
00000000000000002052_0,328,29,267,0,10,8275,background,10,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.0371818229957,26.19109994000238]}"
00000000000000002053_0,257,29,183,0,40,8276,background,4,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.54508471035507,25.724065823788642]}"
00000000000000002054_0,209,26,244,0,10,8277,background,11,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.2269060110018,26.41612791867432]}"
00000000000000002055_0,16,28,362,0,10,8278,background,31,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.21450926008094,26.42448225081663]}"
00000000000000002056_0,82,31,1766,0,10,8279,background,26,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.93998868353583,26.152292719728415]}"
00000000000000002057_0,283,28,2812,0,10,8280,background,24,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.09764301589883,25.964724488404258]}"
00000000000000002058_0,88,27,791,0,10,8281,background,25,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.79921810423247,25.489336040048208]}"
00000000000000002059_0,169,32,953,0,10,8282,background,33,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.96855510957084,26.47568622201144]}"
0000000000000000205a_0,154,26,1769,0,10,8283,background,30,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.96073976659903,25.703853729895947]}"
0000000000000000205b_0,203,28,572,0,10,8284,background,44,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.16986756474205,26.86860932728532]}"
0000000000000000205c_0,48,30,176,0,10,8285,background,4,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.74100727382154,25.883067629077793]}"
0000000000000000205d_0,299,26,1975,0,10,8286,background,33,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.7389457229499,26.044225391048833]}"
0000000000000000205e_0,216,31,280,0,10,8287,background,14,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.5741901255605,25.58500661780694]}"
0000000000000000205f_0,109,32,513,0,10,8288,background,17,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.94268362938823,26.83815643915367]}"
00000000000000002060_0,136,30,1936,0,10,8289,background,25,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.12405348525192,26.32288279218271]}"
00000000000000002061_0,331,26,139,0,10,8290,background,2,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.93298182431971,26.86483640309202]}"
00000000000000002062_0,175,31,827,0,10,8291,background,11,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.91546467627938,26.716614381212295]}"
00000000000000002063_0,79,31,913,0,10,8292,background,27,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.92759193261503,26.689395428103474]}"
00000000000000002064_0,319,27,177,0,10,8293,background,16,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.87935240185777,26.83815643915367]}"
00000000000000002065_0,73,27,225,0,30,8294,background,3,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.58874283316328,25.662082069184393]}"
00000000000000002066_0,274,28,612,0,10,8295,background,33,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.58335294145854,25.52895174407788]}"
00000000000000002067_0,337,29,211,0,10,8296,background,16,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.91537027046911,25.863125029770337]}"
00000000000000002068_0,199,23,2433,0,10,8297,background,29,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.99577406267969,25.741043982658496]}"
00000000000000002069_0,130,29,375,0,10,8298,background,18,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.59261016316685,26.59426383951522]}"
0000000000000000206a_0,294,29,188,0,40,8299,background,2,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.5919767681861,25.73781004763567]}"
0000000000000000206b_0,107,26,212,0,10,8300,background,13,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.1491164816789,26.975059688453484]}"
0000000000000000206c_0,222,21,2504,0,10,8301,background,35,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.00116395438437,25.73969650973232]}"
0000000000000000206d_0,198,33,1350,0,30,8302,background,36,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.9111527629156,25.964724488404258]}"
0000000000000000206e_0,340,27,867,0,10,8303,background,15,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.21837659008452,26.88693495908136]}"
0000000000000000206f_0,241,31,248,0,10,8304,background,25,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.89606106614241,26.762697955287628]}"
00000000000000002070_0,270,29,283,0,10,8305,background,9,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.62000420505063,25.66154308001392]}"
00000000000000002071_0,201,30,129,0,10,8306,background,3,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[95.13618074158757,26.985300482692445]}"
00000000000000002072_0,218,29,232,0,10,8307,background,15,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.9301924726571,25.866897953963644]}"
00000000000000002073_0,335,30,221,0,10,8308,background,7,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[93.58577839272567,25.726221780470524]}"
00000000000000002074_0,191,26,2414,0,10,8309,background,33,nagaland,"{""geodesic"":false,""type"":""Point"",""coordinates"":[94.58236936892786,25.812729542331233]}"
